date,SPY,TLT,GLD,DBC,UUP
2016-08-26,185.09048461914062,104.26399993896484,126.05000305175781,12.571657180786133,20.617687225341797
2016-08-29,186.001953125,105.65811157226562,126.30000305175781,12.520931243896484,20.634395599365234
2016-08-30,185.69529724121094,105.25115966796875,125.02999877929688,12.402568817138672,20.742996215820312
2016-08-31,185.16720581054688,105.40184783935547,124.77999877929688,12.165846824645996,20.734643936157227
2016-09-01,185.17572021484375,105.51814270019531,125.29000091552734,12.030576705932617,20.659456253051758
2016-09-02,186.0104217529297,104.6574478149414,126.56999969482422,12.165846824645996,20.70958137512207
2016-09-06,186.57266235351562,105.41999816894531,128.7100067138672,12.250391006469727,20.467313766479492
2016-09-07,186.5556182861328,105.34452056884766,128.27000427246094,12.360298156738281,20.500730514526367
2016-09-08,186.12966918945312,104.02334594726562,127.58999633789062,12.58011245727539,20.525793075561523
2016-09-09,181.6746826171875,102.30963134765625,126.75,12.385661125183105,20.58426856994629
2016-09-12,184.28126525878906,102.36245727539062,126.58999633789062,12.385661125183105,20.550853729248047
2016-09-13,181.6321563720703,101.19989776611328,125.75,12.225028038024902,20.634395599365234
2016-09-14,181.5640106201172,101.35084533691406,126.18000030517578,12.13202953338623,20.58426856994629
2016-09-15,183.37832641601562,100.91304016113281,125.37000274658203,12.19120979309082,20.575916290283203
2016-09-16,182.66946411132812,101.72836303710938,125.05999755859375,12.20811939239502,20.742996215820312
2016-09-19,182.7036895751953,101.39616394042969,125.31999969482422,12.199665069580078,20.692874908447266
2016-09-20,182.7123260498047,101.75098419189453,125.44000244140625,12.241935729980469,20.726287841796875
2016-09-21,184.7669219970703,102.57389831542969,127.2699966430664,12.394115447998047,20.634395599365234
2016-09-22,185.9312744140625,103.38919830322266,127.56999969482422,12.461750030517578,20.609333038330078
2016-09-23,184.91253662109375,103.2911376953125,127.6500015258789,12.31802749633789,20.617687225341797
2016-09-26,183.4143524169922,103.94786071777344,127.55000305175781,12.402568817138672,20.575916290283203
2016-09-27,184.55294799804688,104.71038055419922,126.62000274658203,12.284207344055176,20.59262466430664
2016-09-28,185.4689483642578,104.48388671875,126.22000122070312,12.571657180786133,20.609333038330078
2016-09-29,183.79100036621094,104.74810028076172,126.06999969482422,12.647747039794922,20.626039505004883
2016-09-30,185.17791748046875,103.81201171875,125.63999938964844,12.690018653869629,20.617687225341797
2016-10-03,184.7327117919922,103.46936798095703,125.31999969482422,12.799925804138184,20.659456253051758
2016-10-04,183.79100036621094,102.25932312011719,120.97000122070312,12.766108512878418,20.75135040283203
2016-10-05,184.6043243408203,101.78276824951172,120.77999877929688,12.84219741821289,20.776412963867188
2016-10-06,184.7327117919922,101.21562194824219,119.66000366210938,12.867560386657715,20.8850154876709
2016-10-07,184.09918212890625,101.28365325927734,119.73999786376953,12.833744049072266,20.85159683227539
2016-10-10,185.05809020996094,100.68621063232422,120.16000366210938,12.977468490600586,20.935136795043945
2016-10-11,182.72084045410156,100.45928955078125,119.55000305175781,12.90137767791748,21.0938663482666
2016-10-12,182.96055603027344,100.5576171875,119.73999786376953,12.808379173278809,21.15234375
2016-10-13,182.3612823486328,100.93576049804688,120.02999877929688,12.892923355102539,21.07715606689453
2016-10-14,182.45550537109375,99.52149963378906,119.36000061035156,12.90137767791748,21.185758590698242
2016-10-17,181.8218994140625,100.15674591064453,119.68000030517578,12.918285369873047,21.13563346862793
2016-10-18,182.96055603027344,100.48197174072266,120.41999816894531,12.943649291992188,21.15234375
2016-10-19,183.4485321044922,100.565185546875,121.11000061035156,13.028193473815918,21.160696029663086
2016-10-20,183.10617065429688,100.67107391357422,120.73999786376953,12.909832954406738,21.227529525756836
2016-10-21,183.19174194335938,100.8222885131836,120.83000183105469,12.960558891296387,21.302715301513672
2016-10-24,183.97073364257812,100.38371276855469,120.55999755859375,12.969013214111328,21.327777862548828
2016-10-25,183.35440063476562,100.64839172363281,121.47000122070312,12.909832954406738,21.31942367553711
2016-10-26,182.9862518310547,99.96768188476562,120.79000091552734,12.825288772583008,21.311067581176758
2016-10-27,182.49822998046875,98.87865447998047,121.01000213623047,12.90137767791748,21.352840423583984
2016-10-28,181.95892333984375,98.65931701660156,121.58000183105469,12.81683349609375,21.227529525756836
2016-10-31,181.9674530029297,99.26437377929688,121.94000244140625,12.647747039794922,21.235881805419922
2016-11-01,180.64906311035156,99.27191162109375,122.7300033569336,12.706926345825195,21.12728500366211
2016-11-02,179.56179809570312,99.70382690429688,123.63999938964844,12.55474853515625,21.05209732055664
2016-11-03,178.7399139404297,98.93851470947266,124.30000305175781,12.512476921081543,20.993616104125977
2016-11-04,178.5430145263672,99.8250732421875,124.38999938964844,12.427931785583496,20.935136795043945
2016-11-07,182.48110961914062,98.97638702392578,122.1500015258789,12.478658676147461,21.110572814941406
2016-11-08,183.302978515625,98.5748062133789,121.63999938964844,12.461750030517578,21.169052124023438
2016-11-09,185.24635314941406,94.39205169677734,121.55999755859375,12.520931243896484,21.302715301513672
2016-11-10,185.70870971679688,92.99784851074219,119.75,12.419478416442871,21.344484329223633
